r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Beta_LUMO_Energy,r_mopac_Beta_SOMO_Energy,r_mopac_Dipole,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,r_mopac_Ionization_Energy,r_mopac_MOPAC_Heat_of_Formation,r_mopac_MOPAC_Total_Energy_EV,i_desc_Chirality_count,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,FEBo
-2.487,-10.867,-2.522,-11.138,11.2715155925914,-4.8240891614292,2.30499632249245,-9.92281308248367,10.8671911086652,-275.805878712155,-7567.2561,0,0.985362043547954,5312.21391531223,7442.44239511497,11530.6780272769,0.460702649293101,0.645447074101727,4.43427260922275,0.000121502462889,0.887554544202393,0.203198133331173,0.164685640477363,-9.3
-3.866,-9.761,-3.866,-9.907,30.3643845517301,17.164412156246,17.6462143252109,-17.7761054374849,9.76141534742314,-227.157856861915,-7565.6005,0,1.00949724489552,4795.49434921205,8829.96964185114,12369.2543320239,0.387694700140214,0.713864344998582,4.58393816119912,0.000148861471418,0.921787838650082,0.255030726220219,0.166562110225939,-8.9
-2.61,-11.212,-2.696,-11.022,12.2998650109348,-0.07655947198467,-9.58443163139283,7.70840374121798,11.0220867283407,-266.363190314442,-7566.6723,1,0.935567997730642,5161.75299000199,7615.1202682665,11626.1860949981,0.443976463805504,0.654997279937118,4.44500735338214,0.000126894347948,0.896038447605213,0.214594649706327,0.136493112318004,-7.4
-3.212,-11.434,-3.555,-11.434,13.6358074210004,7.21446331759047,6.3564603214783,9.66861806274416,11.4344054786325,-282.186377282022,-7567.5309,3,1.52950994363256,6229.0582272222,17438.2600835673,20426.152317749,0.304955046370117,0.853722219060054,5.97499419323976,0.000137054782267,0.952366746423561,0.345772330474503,0.264940775309503,-8.5
-4.047,-9.538,-4.047,-9.891,39.6827499968659,-2.48608493685733,-34.9615138013406,-18.6073260228105,9.53753372596551,-225.896229946346,-7565.5208,3,0.929545499044043,1574.1901516579,36756.7688341913,37127.3391408442,0.042399756839189,0.990018937116741,7.81634731265831,0.000628906829378,0.999100725963092,0.878818914195938,0.053069990221848,-9.8
-2.812,-11.176,-2.799,-11.047,8.25060573696299,-2.43099977281554,-1.61036460908148,7.71812548208406,11.0473463563514,-264.045180434128,-7566.6084,1,1.69899080274376,5009.6209363475,7804.67250250802,9040.80110901012,0.554112503520831,0.863272226476682,4.2065561512594,0.000172322863835,0.832441789821893,0.107153774560223,0.522928427761205,-8.3
-3.969,-9.49,-3.969,-9.796,40.334169286817,13.771989951404,-29.5324311888402,23.7700023751042,9.49016960075209,-207.165543233714,-7564.8638,1,0.95603770057613,4820.21306134498,8217.2100859911,11956.5853262335,0.403142948410958,0.687253915878642,4.49850597874682,0.000142577497536,0.915137018782717,0.244758344271574,0.151166053232605,-8.5
-2.668,-10.585,-2.66,-10.876,17.6355177753141,-0.47881754601623,-11.0028847748038,13.7738428767516,10.5848750024281,-251.776071915374,-7566.3246,3,1.27649282334656,4932.29056023111,8283.42225455033,11028.6859936527,0.447223772901848,0.751079707892463,4.430533812574,0.000152278074197,0.894422102226592,0.190314604817365,0.280697888322908,-8.2
-2.827,-11.069,-2.863,-11.168,12.5890869720082,-6.1601292261157,9.02066428392935,-6.25823733833916,11.0688626801145,-260.192906354438,-7566.5381,0,1.16472608318656,5038.51409924624,6410.82416541279,9852.54455535023,0.511392165845135,0.650677003224666,4.15297523487221,0.000129140653456,0.859347457500295,0.162653089351513,0.261281404583753,-9.7
-3.998,-9.337,-3.998,-9.652,40.7024799677399,4.04520270553141,36.7483769343131,-17.0260096114467,9.33712227906881,-217.650535497582,-7565.4198,2,1.34949230638724,4982.57343455906,8315.94091981773,10579.019195537,0.47098633081799,0.786078630363577,4.39330064616674,0.000157765588543,0.882140508185973,0.16681288844285,0.315439690104435,-9.3
-2.717,-10.703,-2.686,-10.852,13.9778972945781,5.03559791325849,-5.09083756694718,12.0044882981625,10.7034011979853,-238.844345243095,-7565.9964,2,1.42768365702526,5419.59676991628,8511.7288631823,10876.7069684909,0.498275515339016,0.782564878123517,4.48173844699431,0.000144395406401,0.867018748824752,0.146024193762378,0.345599571111192,-8.2
-2.912,-11.133,-2.824,-11.379,12.2476999803376,6.51665742876217,-6.17440377927956,8.3316306168083,11.1330745951046,-270.48323664497,-7566.8636,2,1.00391191226555,5275.25163660767,6911.45713598444,11182.3304854587,0.471748858028075,0.618069475318402,4.34981488146442,0.000117163979635,0.881732961246889,0.204394368022246,0.174797136818739,-8
-2.369,-10.264,-2.37,-10.153,23.3703869335836,-5.22512857311281,-22.7363274944988,1.39011829811468,10.1527187222618,-254.843200696341,-7566.4642,1,1.10572369784189,5474.24525242032,7157.72396850217,11262.0114555165,0.486080597062335,0.635563548907249,4.39839875653788,0.000116100671344,0.873913984989097,0.186286339891873,0.212621655534719,-8.9
-4.078,-9.851,-4.078,-9.71,41.8121342044948,-2.57414778453529,-37.4005707214173,18.5155512915582,9.70962437557992,-225.014014318382,-7565.4651,1,1.14784149630158,5506.86190539208,7876.24235280015,11497.4251144108,0.478964798691303,0.68504402285066,4.48828218515052,0.000124398257051,0.877834108254287,0.176446466817721,0.229355185443014,-9.1
-3.82,-10.035,-3.82,-9.92,26.3599531559076,16.1115008391427,17.826786685292,10.838466107759,9.92046509133958,-208.298644359893,-7564.6994,1,0.984416267724755,5563.54075384125,8026.6690980676,12211.0410084232,0.455615598211775,0.657328813532834,4.57057380561244,0.000118149366135,0.89017662666806,0.203589503993769,0.154716591985284,-9
-2.273,-10.68,-2.245,-11.366,14.6506773876446,-0.881459661515678,-14.0321306829249,4.11882086030429,10.6803873761842,-261.907432322652,-7567.2214,0,1.1497333352536,4722.49945815477,7281.76518519472,10328.7660525818,0.457218164697839,0.704998559181674,4.25230274788516,0.000149285048189,0.889354569263766,0.189525530434151,0.238057446637136,-8
-2.868,-11.204,-2.941,-11.145,7.03379783710024,1.78810728559691,-6.45872950773754,2.13583648584617,11.1448472693639,-254.155516738072,-7566.4287,3,1.05758645495188,4958.07408081064,7030.11310817694,10355.8269795392,0.478771428936261,0.678855790277967,4.24988121262231,0.000136919251147,0.877939587234982,0.178223383195924,0.200239943654356,-8.2
-4.073,-9.854,-4.073,-9.803,39.3273902720972,12.4277002036086,33.9595865523946,-15.4577609780165,9.80340270636139,-201.717451370641,-7564.5241,1,1.04499131789769,5029.8238956188,7911.48863705972,11439.3221461341,0.439695974233806,0.691604671674831,4.44296456130555,0.000137500772597,0.898146675238841,0.20804062024874,0.184854619723269,-8.8
-2.293,-9.963,-2.293,-9.883,19.1572750080765,-8.44764271845193,-17.0851870109362,-1.93258972309122,9.88330409945319,-248.94192580547,-7566.4653,1,1.05044587015975,5436.86780708626,6788.27515494445,10701.0711558097,0.508067624999816,0.634354734783635,4.30840496532168,0.000116676505167,0.861317182243015,0.170651246622433,0.193541364329377,-8.5
-4.128,-9.83,-4.128,-9.635,42.36675587002,-0.970284854398416,36.5279203959067,-21.4408857513281,9.63526981384935,-221.825234028162,-7565.4275,2,1.05498368349853,5639.01404704014,7018.37471217362,11220.4229718318,0.502566976414038,0.625500012770713,4.39691031671775,0.00011092364863,0.86453827805254,0.177889960600701,0.185441757090727,-9.6
-3.919,-9.551,-3.919,-9.562,33.4611742631254,-8.1006588976399,28.5797050378139,-15.4022715351628,9.551481119712,-219.292669547955,-7565.49,2,0,0,0,0,0,0,0,0,0,0,0,-8.8
-2.642,-10.895,-2.584,-10.804,12.5178825363269,2.51040652963317,-0.751168419957371,12.2405468935874,10.8038553867886,-268.377398495271,-7567.3289,3,0.97462254565038,5574.84306903364,7567.95553778139,11832.5551488734,0.471144482226598,0.639587599006621,4.49682689585099,0.000114727462475,0.882056050864927,0.196605913124761,0.169341509865834,-9.9
-4.002,-9.607,-4.002,-9.839,37.6092191009428,-20.0763340882877,-27.9316569767128,-15.2058117012353,9.6073382503284,-224.543605473998,-7565.4668,0,1.11881987541191,4777.66230988288,6848.14276333159,10379.265787884,0.460308311543577,0.659790673375533,4.22096480893474,0.000138099059871,0.887759121791436,0.198807848337613,0.214768238775107,-9.7
-4.016,-9.555,-4.016,-9.723,37.3018029052952,-12.1894052447184,-33.0505240206303,12.2680789746096,9.55519590425537,-222.201767327031,-7565.4029,1,1.21933562259576,3980.79052560587,8657.4808849391,10587.9047241212,0.375975287776899,0.817676500735384,4.3329636921892,0.000205405558387,0.926629690319212,0.256747620648509,0.262465295838825,-8.8
-3.798,-9.897,-3.798,-9.927,28.9976057760384,-13.3366378603042,-25.4484550789704,3.9206332931379,9.89690585020496,-225.63603465815,-7565.4107,2,0,0,0,0,0,0,0,0,0,0,0,-9.1
-3.987,-9.487,-3.987,-9.855,38.2668634931801,-17.5440207603875,-27.4536753031956,-20.0712702515682,9.48716265998463,-217.642161775904,-7565.3604,1,1.08528360742952,5844.04039750693,7724.79112770843,11613.5241444262,0.503209906384162,0.665154782617458,4.51542384852505,0.000113817622291,0.86416421478608,0.163829773835111,0.187410054184029,-9.8
-3.964,-9.555,-3.964,-9.854,40.0902915888459,-9.3574130972014,-31.9719455013923,-22.3039234365394,9.55500298631463,-223.342129335244,-7565.4458,2,1.06074469991662,4998.12520433402,7371.13270180704,10973.7520557134,0.455461831009002,0.67170578161271,4.34739171455221,0.000134391547661,0.890255311971755,0.199370653068124,0.193875353660756,-9.8
-3.182,-11.293,-3.141,-11.293,9.6671890476916,3.67955037477175,-7.40214119139873,-5.01236061211917,11.2925517890835,-274.712660453981,-7567.1877,2,0.862222138197854,5174.56491242033,11378.5201128817,15905.4444872986,0.325332933421164,0.71538523314882,5.12642686600055,0.000138250315777,0.945599535972591,0.330564028950996,0.09531718423408,-9.3
-3.918,-9.668,-3.918,-9.503,38.1440487761976,-10.3586938368942,29.96714902509,21.2046197405773,9.50304084585834,-217.107594702218,-7565.4518,3,1.21637233860436,6140.79835923582,7283.91584441112,11193.1075207541,0.548623190463387,0.650750100533334,4.46452394720091,0.000105971579339,0.836069730875227,0.138982652325036,0.274275593745328,-9.4
-3.022,-10.341,-3.023,-10.536,19.1293989823636,6.11698467827056,-8.73413780055698,15.8817895954183,10.3406235839574,-243.173337800719,-7566.0061,1,1.43673241624575,5013.27983879542,8232.62849021363,9866.28607960637,0.508122286171884,0.834420208758237,4.32584482574994,0.000166441977226,0.861284936763356,0.136976882422389,0.358132159184834,-9.6
-3.883,-9.589,-3.883,-9.825,30.26051821915,12.7505087231316,27.374581003269,1.93798996084054,9.58933559459924,-226.131627007329,-7565.4894,1,1.00686900126199,5736.91179683611,7146.82971669257,11741.3903464104,0.488605831811903,0.608686833998114,4.4651867567114,0.000106100085822,0.87250463673232,0.195092017122653,0.167618582155233,-9
-2.837,-11.08,-2.842,-11.359,14.8453108565618,-5.51386798517707,9.51353404767774,-9.97362442613858,11.0797856247968,-266.009966017416,-7566.6224,0,0.933716469602666,4644.7099816426,8563.61171717035,12246.0315594121,0.379282868830494,0.699296884515088,4.53604365766621,0.000150557707,0.925280771123938,0.267618063484346,0.132305577024545,-8.7
-3.895,-10.073,-3.895,-10.155,29.1211689546276,-18.8712057879494,21.7637135467938,4.27327111776634,10.0729739030138,-227.140707132552,-7565.3507,2,1.12442107725144,5385.00195411056,7220.46286319917,11010.4332544806,0.489081749069156,0.655783718616239,4.37272915843075,0.000121779662144,0.872237950749367,0.177074869781787,0.218307825002524,-8.9
-2.777,-11.246,-2.77,-11.32,14.329296696313,-0.158333678736194,5.45973964584525,-13.2474494623203,11.2463114260827,-267.383515720372,-7566.7387,1,1.06043052738278,4356.61152236867,7364.54482603502,10390.0796598292,0.41930492017424,0.708805424707985,4.23113474104294,0.000162696494987,0.907845462574812,0.223372905704775,0.196918106333256,-9.2
-4.216,-10.632,-4.336,-11.604,7.49491433675223,-0.85228753437509,0.388846524309112,-7.43613779152428,10.6324891139352,-209.527286963916,-7564.7695,1,0.968738070588144,4344.56469504486,8568.74168417632,11396.741117507,0.381211141873794,0.751858938956991,4.43652823020682,0.000173057369779,0.92448800171299,0.255760424189931,0.161307159944126,-9
-2.344,-10.155,-2.344,-10.396,20.1903511742267,-12.9174090670692,1.18868110360199,-15.4718408977902,10.1546744744987,-253.660359867354,-7566.4546,0,1.2224646027243,6026.71706361145,8068.906921061,12261.7982976245,0.491503523164216,0.658052491584712,4.61957277242418,0.00010918921274,0.870875586244765,0.174538416866671,0.224994895999536,-10.4
-2.456,-9.978,-2.456,-10.064,26.1882218514813,6.00538170418421,25.4812041781727,-0.68307244105404,9.97847814239177,-253.616161366226,-7566.5028,1,1.46987866356237,6084.6823414452,7266.80966712006,10395.3617619699,0.585326656327174,0.699043461258343,4.38483630224646,0.000114885777438,0.810797573622942,0.105573792100957,0.374460126601092,-9.4
-4.02,-9.477,-4.02,-9.879,38.7781900850776,-13.3007297195861,-32.7253837070688,15.9964957545722,9.47675430873589,-227.830794569687,-7565.6462,1,1.02736310651179,4571.14412742895,8471.91029969475,11612.1952704693,0.393650297894466,0.729570085790709,4.47156738851425,0.000159603387129,0.919260269438203,0.245619541194659,0.190026543894001,-10.3
-2.599,-11.161,-2.714,-11.308,12.2293930496351,-0.31059950950836,3.22838437184887,-11.7914849215338,11.1607221443789,-265.561802159296,-7566.6672,1,1.01536225319631,4583.10568096139,8224.6024266897,11652.6899041173,0.393308816991861,0.705811490253734,4.45022639613249,0.0001540028835,0.919406425078954,0.250676636413474,0.171138222638441,-9.3
-3.523,-11.545,-4.291,-10.535,8.14544692343089,4.58289829816224,1.17145321290293,6.63121754590443,10.5348691983538,-216.586165158311,-7565.0874,0,1.44378438849017,4973.24862657946,8369.16317915984,10187.0943325583,0.488191084152897,0.82154566414603,4.36472364773413,0.000165192960544,0.872736767504165,0.151800715435662,0.351964538089628,-8.9
-2.373,-10.669,-2.388,-11.022,11.792221416835,7.01493528972745,-9.39107467672702,-1.28642342979884,10.6689159937816,-267.101220823097,-7567.1055,0,1.2020243170731,4925.41051019827,7729.47244937332,10710.7201652986,0.45985801460447,0.721657585118867,4.34949507600416,0.000146517246354,0.887992458528807,0.183973915056089,0.238830798260164,-9.4
-4.101,-9.581,-4.101,-9.727,34.7635996672712,17.1433162466227,29.362626864984,7.24228648165039,9.58102182308138,-222.481509267382,-7565.3509,2,1.13989344444667,5485.32063062052,10502.0102808373,14417.3933590504,0.38046549012115,0.728426423507741,4.96159007684166,0.000132795596203,0.924795118297493,0.260218897044275,0.19357666855088,-9
-4.16,-9.378,-4.16,-9.675,46.4091210518342,-1.00339455252672,36.7428082028611,28.3331212813471,9.37756778058332,-217.79325825625,-7565.3883,1,0.789456599172568,5969.96921175441,11733.727693894,16912.5045836951,0.352991432002916,0.693790067333147,5.29840049451265,0.000116213340928,0.93562655420447,0.300062608746408,0.07882699707732,-9.3
-2.798,-11.295,-2.81,-11.477,12.132827905328,0.783271809743325,6.30867218506383,10.3340531019425,11.2946983231812,-279.724833088141,-7567.059,3,1.3211338013191,4257.36002316419,20858.7567588733,22887.7530815335,0.186010396389637,0.911350130550943,6.23431110273091,0.000214064614125,0.982547776158987,0.544022297803874,0.154336928102476,-9.3
-2.901,-10.14,-2.889,-11.404,7.15645799516294,-1.20356405176269,-7.02031063643147,-0.693947532485882,10.1403293958872,-245.560254147887,-7565.9831,3,0.833392698605703,5321.36133329403,12427.8169525662,17019.8694356968,0.312655825792248,0.730194611628486,5.30574952304385,0.000137219513184,0.949866482511183,0.344852421388133,0.085739281729766,-9.7
-4.139,-9.795,-4.139,-9.606,44.4073693055084,-3.18085637710232,39.4808126390123,20.0788952561456,9.60599105530701,-227.434915468795,-7565.5958,1,1.32771338727183,5593.93813590692,8157.87795113593,11387.767852881,0.491223408149447,0.71637199287234,4.51158754010767,0.000128062194373,0.871033617770314,0.160046026960024,0.308065236768948,-8.4
-4.01,-9.62,-4.01,-9.708,38.0401619812197,-13.804844794976,32.3718337664561,-14.4410720634234,9.61962049784124,-228.346343099343,-7565.6242,3,0.942624595952782,5632.17449554558,11117.0429438751,15797.1819423158,0.356530330290032,0.703735829875833,5.13336116051025,0.000124949223507,0.934283748966705,0.293249381282593,0.11875930596399,-9.8
-2.805,-10.958,-2.806,-11.272,15.0727097444718,1.77998882776077,8.62453635907494,-12.2325627488739,10.9581619276704,-254.163305363065,-7566.3369,1,0.769094598076766,5660.30986165764,12330.9722382084,17431.1374825766,0.324724067337282,0.70741064663932,5.35536970102918,0.000124977371192,0.945808796793481,0.333233185874004,0.071685745504487,-9.1
-2.528,-11.038,-2.523,-11.048,16.8494526894024,-3.75972205546747,10.2937124195123,-12.7987511352639,11.0383997591175,-264.760453398776,-7566.733,1,1.16205073961074,2698.08681931586,20826.3056561753,22003.7062118274,0.122619652950356,0.946490807306855,6.07141756373808,0.000350800723139,0.992453737314911,0.678042161493981,0.133815589274182,-8.1
-4.027,-9.505,-4.027,-9.841,35.9190539033357,7.63918430796128,29.0036515867423,-19.7638430234252,9.50526973771092,-229.769162508572,-7565.6756,1,1.11234632111221,2206.02284708818,23034.0703006781,23707.6947131719,0.093050921811581,0.971586254140538,6.30045061979675,0.000440424384282,0.995661351037598,0.748435649597164,0.111094725541537,-9.1
-3.372,-9.954,-3.372,-10.014,19.7834782843046,17.881397018505,-5.37453732715826,-6.53880739975826,9.9540268285893,-239.011863545282,-7565.6645,3,0.800538069075216,5350.54558889907,12091.9477011046,16734.4955728398,0.319731513006167,0.72257616899609,5.26038152850171,0.000135047194158,0.947508184445278,0.336614497577083,0.079853230342133,-8.6
-4.042,-9.511,-4.042,-9.864,37.5344743399211,2.09949333676762,31.3876290460733,-20.475488628337,9.51127135859018,-224.277667112939,-7565.5261,2,0.828508285618529,4525.96576639505,19575.8915902144,23449.3296215007,0.193010454433,0.834816683725799,6.20484628193462,0.000184450507762,0.981196700198063,0.530355499394864,0.066913241437276,-8.1
-4.036,-9.293,-4.036,-9.689,40.6353957131155,-12.5888945629308,31.951857239026,-21.7217388213237,9.29347081036091,-221.71663333691,-7565.5641,2,0.966127297720338,5054.43763797072,18516.0668078768,22003.1938604197,0.22971381655019,0.841517232695221,6.07445728039382,0.000166490773647,0.973258219839908,0.462825855963904,0.09206688538826,-10.4
-2.47,-10.798,-2.473,-11.075,11.7237269773706,6.41563310197728,9.8057343815529,-0.36469079940726,10.7984927024552,-271.689877530997,-7567.2614,1,0.838132989722747,5513.09786193506,7029.30451480793,11758.62175858,0.468855787279004,0.597800036358751,4.4357047823487,0.000108432690899,0.883274731176538,0.215639642749158,0.114525454656997,-9.4
-2.506,-10.752,-2.515,-11.183,7.94686914102791,-1.4708601436825,-0.55533237334897,7.78979496119498,10.7524260072275,-284.221768940013,-7567.5125,3,1.41975585875696,4599.8399844908,14900.7874368222,16184.1548098293,0.284218733603383,0.920702230787629,5.37516587670513,0.000200159621616,0.958759464865348,0.380009738395551,0.239541914709299,-9
-2.595,-11.008,-2.572,-11.13,15.4189833067876,5.85550941812705,10.0110723113681,10.1605357558436,11.0077055814796,-264.288711600442,-7566.6771,2,1.204952960234,5538.14030480425,17304.7359994855,20539.1318204017,0.269638480985022,0.84252519292449,5.92659392245417,0.00015213142798,0.962961624142982,0.397390126933222,0.16910358583364,-9.3
-3.535,-9.736,-3.535,-9.99,24.6027096814795,-8.20771780607834,-18.1643964540133,14.4215600247816,9.73586007310594,-228.387740438717,-7565.7541,0,0.878399628091551,4780.53275023231,8197.75491488248,12178.6283934269,0.392534577441619,0.673126287300714,4.51314249617947,0.000140805705654,0.919737248083783,0.259947618963794,0.1247590210012,-7.9
-4.009,-9.574,-4.009,-9.728,36.88813458474,10.5059132324642,-22.8071653994228,-27.0220921976296,9.57385640642647,-216.286765322584,-7565.1733,0,1.06575265474186,4991.31243543807,7791.01663867415,11179.8599843819,0.446455719696925,0.696879625465623,4.40467217471574,0.000139618514064,0.894805727714067,0.200703858985983,0.197708378063557,-8.2
-2.771,-10.896,-2.779,-11.283,14.7624506229702,-1.11969539358843,7.14554271817083,12.8692443400537,10.8955347705577,-256.975378660398,-7566.4436,1,0.999320892510628,5740.89462581894,7146.39909684682,11643.7452750713,0.49304536385813,0.613754331447536,4.4566478316199,0.000106909179048,0.870003602968404,0.189590819005294,0.177712602787133,-9.1
-3.366,-11.26,-3.208,-11.26,13.2664539320152,7.68333286659453,4.13355820551986,-9.99394279316074,11.2598665046213,-280.847886390198,-7567.3234,2,1.44571342939339,3082.36211015956,21746.7282986468,22168.3281770593,0.139043507726005,0.980981882122766,6.1686104856265,0.000318256534133,0.990286273235799,0.645440216578693,0.195742932623283,-9.4
-4.025,-9.653,-4.025,-9.644,35.0657280519448,-5.45990652999446,23.8389269913032,-25.1296690069723,9.64365929519633,-223.615254154196,-7565.485,1,1.32750306128762,5210.5901849546,8974.18625919055,11730.330960434,0.444198053961967,0.765041181656354,4.58064728822861,0.000146824285638,0.895928618170221,0.191389811174917,0.299875852516605,-9.5
-3.868,-9.209,-3.868,-9.511,39.3975114022243,3.87593650562978,-37.236305712859,-12.2718604030206,9.20933681217933,-224.584085627866,-7565.7141,1,1.06971994979439,4895.08480542643,8288.63646468332,11751.5733593617,0.416547185277691,0.705321424733336,4.49321911417049,0.000144087682393,0.909114097590194,0.226835269567115,0.188765562895945,-9.8
-2.599,-10.56,-2.593,-10.976,18.0705747502379,2.8813686305693,8.32962359390834,-15.7753211505348,10.5604628637515,-245.382761678542,-7566.0001,2,1.05706987704786,5604.5581954267,8383.72468822353,12477.3873660672,0.449177222041573,0.67191347373116,4.63283172658525,0.00011988696527,0.893442680421646,0.204781197488808,0.195490924816455,-8.5
-3.987,-9.529,-3.987,-9.875,37.038828795525,-6.62195340211449,31.7703869380465,-17.851248849625,9.52907498057912,-229.760669930052,-7565.653,0,1.16091170500302,6178.94424743849,7421.67919737233,11381.2019813289,0.542907880694426,0.652099770265718,4.50108445834111,0.000105535791254,0.839792255906118,0.141920500923823,0.272165350664975,-9.1
-4.052,-9.63,-4.052,-9.952,40.8625174119077,-2.46761912428316,22.9830702298791,-33.6962114770248,9.63006498515984,-220.189024717751,-7565.3006,2,1.1938226054401,5787.78323010018,8442.23036912136,12132.0459979064,0.477065717612592,0.69586204755391,4.62375427955179,0.000120229459171,0.878867624320513,0.175292557925221,0.243032586405905,-9.3
-4.043,-9.494,-4.043,-9.869,38.4096356223748,7.48548674333766,-35.7751688091751,11.8069849467993,9.49404178723736,-222.933688780788,-7565.4736,3,1.14471179988823,2849.55687105304,22120.4435739902,23013.9753932303,0.123818541662787,0.961174381914785,6.23301914027411,0.000337306614821,0.992304876910569,0.676466555358368,0.129050076807211,-8.8
-4.002,-9.546,-4.002,-9.799,39.4755861280301,7.53286781591312,30.5920987218111,-23.7844759962137,9.54593007186747,-224.254902220331,-7565.5148,0,1.06806103371684,4868.01406990441,8319.44658615425,11893.8089632467,0.409289747712207,0.699477065073297,4.51003420773628,0.000143688381962,0.912404462076813,0.235427652281375,0.186601842537096,-9
-3.981,-9.599,-3.981,-9.899,38.678102178319,20.4543182417231,-31.8055420122383,-8.12551233403452,9.59920255725401,-226.965743950393,-7565.5213,1,1.03923903251893,5218.21198321425,7319.65899421264,11414.1453660013,0.457170626086247,0.641279636758028,4.40373711341053,0.000122892599768,0.889379007310106,0.207671547789894,0.183627794305199,-9.8
-3.991,-9.651,-3.991,-9.826,32.5632887101268,-8.21021069002608,16.0227448114153,-27.1335928463725,9.6511796046745,-224.192641193833,-7565.4319,1,1.0348913050656,4677.96925490561,9443.69749220564,12679.9494373814,0.368926491229896,0.744774065452102,4.65833628930622,0.000159208841459,0.929458575768064,0.270676806487148,0.169869679595413,-10.6
-2.861,-11.211,-2.913,-11.47,9.95461697307625,-2.41149209512626,-0.080075263562106,9.65777888067266,11.2108791218153,-266.399592770787,-7566.679,2,0.952134499235502,5970.20430585818,11655.3570064837,16578.4921309215,0.360117449687888,0.703040838360961,5.26246395075844,0.000117758254549,0.932906974156744,0.289069997198183,0.126728746828828,-9.5
-2.791,-10.945,-2.797,-11.319,15.1996672914243,-2.18012734154304,-6.90190313990414,13.3656523818343,10.9448180413819,-254.607723100082,-7566.3365,1,0.706289631937647,6068.29153589791,13659.6231900988,19213.6732397679,0.315831931779601,0.71093241878531,5.61509585254114,0.000117155284083,0.948815151053336,0.344590745724989,0.061244872807805,-8.7
-3.753,-9.86,-3.753,-9.974,25.1046860705832,-10.4653601051441,-22.0392729518938,-5.91539925314531,9.8603059975424,-233.316714428744,-7565.7641,1,1.12844298948778,5034.86590118795,8857.65137875002,12116.2176007337,0.41554766240605,0.731057469470803,4.5851738424935,0.000145198995131,0.909571404711509,0.22286054099177,0.209487789777189,-10.6
-2.762,-10.86,-2.771,-11.265,13.456598460472,0.030375616730116,-3.92922944442125,-12.8701311345836,10.8602745638149,-248.916217816353,-7566.322,1,1.13472269577133,5452.18672815683,6610.38986739101,10320.5269195559,0.528285694195101,0.640508950649144,4.25706711626773,0.000117477442095,0.849066678953308,0.154918284561002,0.233460018256617,-8.3
-2.939,-11.223,-2.925,-11.325,15.9990811793811,-7.07063088238094,6.43598707066955,-12.82789335533,11.2229392692909,-268.921641157474,-7566.8673,1,1.15334875809636,4703.64544023364,8863.7781664855,12156.8397325044,0.386913502499935,0.729118616476119,4.56002964161851,0.000155011389728,0.922116013082536,0.252973529712901,0.217486290048049,-7.9
-4.12,-9.424,-4.12,-9.752,42.1857328718064,-8.95127230374879,32.5970184678097,-25.237772664893,9.42434267283694,-223.188241334166,-7565.4862,3,0.984048674179164,5473.8757918056,7892.12300768013,12299.2134815486,0.445059011295119,0.641677048660062,4.55850857428816,0.000117225357875,0.895501243139847,0.218172947062764,0.147532082200931,-9.4
-2.333,-10.762,-2.358,-11.058,10.9179704437083,-4.93759022853545,-3.60327002742762,-9.04647591353676,10.7617896010973,-272.525864396681,-7567.1071,1,1.12842241376946,4596.64192851893,8269.85864157343,11193.2593201602,0.410661613122811,0.738824894968578,4.41363068276595,0.000160731444054,0.911787825926279,0.226489270006926,0.233271135044688,-10
-4.024,-9.617,-4.024,-9.708,36.4333675647655,-7.85756733642214,-34.0214731658876,10.4013591076208,9.61714306494453,-222.671612186619,-7565.35,1,1.24984791845546,5321.35887704818,8601.86933649235,11920.9066429122,0.44638877196577,0.721578449874594,4.57437058069451,0.000135600410825,0.894839127588245,0.195627787956304,0.25944513065371,-8.7
-3.855,-9.837,-3.855,-10.026,28.0838105386662,-9.99615063393725,-24.5126686753757,-9.37584456390956,9.83710254617338,-228.394259622175,-7565.4859,1,1.09126543308433,5724.37493177478,6851.19398082653,11086.237453915,0.516349659257323,0.617990910740153,4.37697729401649,0.000107957797682,0.856377854328828,0.171303820623802,0.203679254814829,-8.7
-2.604,-11.428,-2.824,-11.474,14.7120519033781,-6.6504204787402,-3.97658296880607,12.5061251615296,11.4276036707367,-291.224648063595,-7567.894,3,0.994537625884443,2176.04626123655,27349.0231346194,28387.4157444915,0.07665531377786,0.963420671355981,6.84756946348769,0.000442739057766,0.997057652731084,0.788222833439146,0.076102119395275,-8.4
-2.653,-10.86,-2.656,-11.217,13.0824707217177,-4.45899005435853,-5.52296484730972,10.9893269664303,10.8601037630515,-259.605819078599,-7566.6127,3,0.827649671898024,5563.5373393756,13192.7756909694,17989.7722337965,0.309261132774303,0.733348678322051,5.45006562277505,0.000131813383031,0.95097715627409,0.349007136040617,0.084116706011084,-9
-2.463,-10.9,-2.575,-11.208,10.7375863629898,-4.54781000345695,-3.64999006727752,9.01613872918427,10.8999330065307,-275.880869877961,-7567.2102,2,1.13340456025687,5431.43689661855,6596.64757086872,10443.3215079818,0.52008710949551,0.631661829603438,4.26545602185728,0.00011629737059,0.854113223487732,0.163471441845988,0.224838573851492,-9.3
